"","Date","Close","ChgPer","Vol","Amt","Hsl"
"1","1999-04-01",16.15,160.48387096774,20738868,347353224.17,69.12956
"2","1999-04-02",16.21,0.37151702786379,4744507,75761530.52,15.815023333333
"3","1999-04-05",16.67,2.8377544725478,3240172,53241888.37,10.800573333333
"4","1999-04-06",16.19,-2.879424115177,1584277,25888868.86,5.2809233333333
"5","1999-04-07",15.75,-2.7177269919704,1665159,26439062.04,5.55053
"6","1999-04-08",15.37,-2.4126984126984,1846502,28561912.39,6.1550066666667
"7","1999-04-09",15.59,1.4313597918022,1175841,18232106.47,3.91947
"8","1999-04-12",14.85,-4.746632456703,1407848,21113967.98,4.6928266666667
"9","1999-04-13",14.88,0.20202020202021,1005518,14988868.08,3.3517266666667
"10","1999-04-14",15.42,3.6290322580645,986903,15143483.44,3.2896766666667
"11","1999-04-15",14.93,-3.177691309987,634703,9560703.7,2.1156766666667
"12","1999-04-16",14.9,-0.20093770931011,448047,6720131.18,1.49349
"13","1999-04-19",14.79,-0.73825503355706,477900,7117263.72,1.593
"14","1999-04-20",14.73,-0.40567951318458,521580,7707655.4,1.7386
"15","1999-04-21",14.71,-0.13577732518669,534174,7922975.35,1.78058
"16","1999-04-22",15.02,2.1074099252209,1642620,24307690.95,5.4754
"17","1999-04-23",14.86,-1.0652463382157,532032,7917876.5,1.77344
"18","1999-04-26",14.15,-4.7779273216689,629170,9062636.88,2.0972333333333
"19","1999-04-27",14.2,0.35335689045936,603163,8573611.08,2.0105433333333
"20","1999-04-28",14.89,4.8591549295775,2053939,31226978.01,6.8464633333333
"21","1999-04-29",15.2,2.0819341840161,632104,9461385.79,2.1070133333333
"22","1999-04-30",14.93,-1.7763157894737,395715,5947223.67,1.31905
"23","1999-05-04",14.95,0.13395847287341,251538,3751063.55,0.83846
"24","1999-05-05",15.79,5.61872909699,1883105,29288121.93,6.2770166666667
"25","1999-05-06",15.79,NA,NA,NA,NA
"26","1999-05-07",15.21,-3.6732108929702,819554,12672775.34,2.7318466666667
"27","1999-05-10",15.12,-0.59171597633137,1690198,25701956.33,5.6339933333333
"28","1999-05-11",15.96,5.5555555555556,3227905,51286348,10.759683333333
"29","1999-05-12",15.97,0.062656641604009,2714350,43872374.28,9.0478333333333
"30","1999-05-13",16.02,0.31308703819661,993836,15869565.57,3.3127866666667
"31","1999-05-14",15.3,-4.4943820224719,1203445,18610358.08,4.0114833333333
"32","1999-05-17",15.44,0.91503267973855,611394,9447058.94,2.03798
"33","1999-05-18",14.89,-3.5621761658031,736915,11140473.15,2.4563833333333
"34","1999-05-19",16.12,8.2605775688381,1923425,30426114.94,6.4114166666667
"35","1999-05-20",16.62,3.1017369727047,4812557,80148367.95,16.041856666667
"36","1999-05-21",16.99,2.2262334536703,3380581,57007936.98,11.268603333333
"37","1999-05-24",18.19,7.0629782224838,5409654,98092818.99,18.03218
"38","1999-05-25",17.76,-2.3639362286971,4524201,82840725.19,15.08067
"39","1999-05-26",18.02,1.463963963964,2378666,42546602.26,7.9288866666667
"40","1999-05-27",18,-0.11098779134295,2459193,44713915.05,8.19731
"41","1999-05-28",17.9,-0.55555555555556,2061131,37194777.32,6.8704366666667
"42","1999-05-31",18.7,4.4692737430168,3946845,73540389.81,13.15615
"43","1999-06-01",18.55,-0.80213903743315,1373829,25484727.81,4.57943
"44","1999-06-02",17.91,-3.4501347708895,2075087,38233976.64,6.9169566666667
"45","1999-06-03",17.41,-2.7917364600782,1322640,23445612.97,4.4088
"46","1999-06-04",18.2,4.5376220562895,2054422,36886023.56,6.8480733333333
"47","1999-06-07",18.32,0.65934065934066,1716399,31556919.83,5.72133
"48","1999-06-08",17.8,-2.8384279475983,2328550,41894159.87,7.7618333333333
"49","1999-06-09",17.77,-0.1685393258427,1294766,22951313.25,4.3158866666667
"50","1999-06-10",17.93,0.90039392234102,1809389,32948313.3,6.0312966666667
"51","1999-06-11",18.87,5.2426101505856,2062031,38104096.72,6.8734366666667
"52","1999-06-14",20.12,6.6242713301537,3034531,60412316.4,10.115103333333
"53","1999-06-15",19.05,-5.3180914512922,3495029,70904664.95,11.650096666667
"54","1999-06-16",20.79,9.1338582677165,3335511,67009133.53,11.11837
"55","1999-06-17",21.1,1.4911014911015,3191152,68034414.19,10.637173333333
"56","1999-06-18",20.44,-3.1279620853081,1864049,38365814.83,6.2134966666667
"57","1999-06-21",20.77,1.6144814090019,1420562,29444700.91,4.7352066666667
"58","1999-06-22",21.04,1.299951853635,1335871,27475324.71,4.4529033333333
"59","1999-06-23",21.44,1.9011406844107,1631181,34824972.54,5.43727
"60","1999-06-24",22.97,7.1361940298507,2522966,56666751.21,8.4098866666667
"61","1999-06-25",22.44,-2.3073574227253,3851143,92324317.08,12.837143333333
"62","1999-06-28",24.59,9.5811051693405,3098890,74021162.38,10.329633333333
"63","1999-06-29",24.57,-0.081333875559169,2226767,54851407.56,7.4225566666667
"64","1999-06-30",22.53,-8.3028083028083,1935000,45335272.34,6.45
"65","1999-07-01",20.28,-9.9866844207723,1831898,38023553.64,6.1063266666667
"66","1999-07-02",22.31,10.009861932939,2791199,60313945.67,9.3039966666667
"67","1999-07-05",22.84,2.3756163155536,3019426,71017510.97,10.064753333333
"68","1999-07-06",20.89,-8.5376532399299,1514381,32283338.99,5.0479366666667
"69","1999-07-07",21.99,5.2656773575874,1493576,31980210.35,4.9785866666667
"70","1999-07-08",21.89,-0.45475216007275,990700,21710015.74,3.3023333333333
"71","1999-07-09",21.95,0.27409776153494,891739,19451166.5,2.9724633333333
