"","Date","Close","ChgPer","Vol","Amt","Hsl"
"1","2010-08-31",32.2,107.74193548387,24192259,690916363.24,86.400925
"2","2010-09-01",35.42,10,20501079,679863947.81,73.218139285714
"3","2010-09-02",38.96,9.9943534726143,13373818,499312227.74,47.763635714286
"4","2010-09-03",40.6,4.2094455852156,13773439,565143434.44,49.190853571429
"5","2010-09-06",36.54,-10,9113223,340511499.3,32.547225
"6","2010-09-07",40.19,9.9890530925014,12220250,480013875.32,43.64375
"7","2010-09-08",38.92,-3.1599900472754,11526694,465244995.04,41.166764285714
"8","2010-09-09",37.52,-3.5971223021583,6750379,251396100.95,24.108496428571
"9","2010-09-10",34.29,-8.6087420042644,7442044,259527634.02,26.578728571429
"10","2010-09-13",33.9,-1.1373578302712,5381247,178259510.04,19.218739285714
"11","2010-09-14",34.99,3.2153392330384,5922113,208549001.86,21.150403571429
"12","2010-09-15",33.3,-4.8299514146899,4518814,151200359.9,16.138621428571
"13","2010-09-16",31.95,-4.054054054054,3303524,106994306.53,11.7983
"14","2010-09-17",30.18,-5.5399061032864,3936752,121969691.5,14.059828571429
"15","2010-09-20",29.21,-3.2140490390987,3687935,108188893.82,13.171196428571
"16","2010-09-21",28.47,-2.5333789798014,2315576,66421932.4,8.2699142857143
"17","2010-09-27",29.34,3.0558482613277,2578938,75177835.46,9.2104928571429
"18","2010-09-28",27.93,-4.8057259713701,3051205,86671519.7,10.897160714286
"19","2010-09-29",28.51,2.0766201217329,3515767,99324755,12.556310714286
"20","2010-09-30",30.36,6.4889512451771,4478453,132893859.69,15.994475
"21","2010-10-08",30.68,1.0540184453228,3462906,105843617.16,12.367521428571
"22","2010-10-11",30.17,-1.6623207301173,3081561,92471865.69,11.005575
"23","2010-10-12",30,-0.56347364932052,2580999,78510208.38,9.2178535714286
"24","2010-10-13",29.18,-2.7333333333333,3073148,89246382.62,10.975528571429
"25","2010-10-14",28.3,-3.0157642220699,2372520,68584957.48,8.4732857142857
"26","2010-10-15",27.8,-1.7667844522968,2244461,63442930.58,8.0159321428571
"27","2010-10-18",28.24,1.5827338129496,2726297,73780426.46,9.736775
"28","2010-10-19",28.82,2.0538243626062,3464149,99644581.73,12.371960714286
"29","2010-10-20",28.43,-1.353226925746,2280171,64664815.01,8.1434678571429
"30","2010-10-21",28.48,0.17587055926838,1922757,54449196.09,6.8669892857143
"31","2010-10-22",29.02,1.8960674157303,2098665,60614434.37,7.4952321428571
"32","2010-10-25",29.24,0.75809786354238,2559922,74844442.5,9.1425785714286
"33","2010-10-26",28.45,-2.7017783857729,2526121,72592244.29,9.0218607142857
"34","2010-10-27",29.82,4.8154657293497,4252277,126041618.07,15.186703571429
"35","2010-10-28",30.4,1.9450033534541,3649065,110029862.42,13.032375
"36","2010-10-29",32.1,5.5921052631579,4698171,146123012.49,16.779182142857
"37","2010-11-01",31.86,-0.74766355140188,3945588,125690994.65,14.091385714286
"38","2010-11-02",30.8,-3.3270558694287,3381276,106964392.46,12.075985714286
"39","2010-11-03",29.43,-4.448051948052,2276323,68296987.21,8.129725
"40","2010-11-04",29.7,0.91743119266055,1409426,41672634.18,5.0336642857143
"41","2010-11-05",30.28,1.952861952862,1653594,50305008.87,5.9056928571429
"42","2010-11-08",31.23,3.1373844121532,2311748,71405023.53,8.2562428571429
"43","2010-11-09",30.9,-1.0566762728146,2128972,66093365,7.6034714285714
"44","2010-11-10",32.28,4.4660194174757,4273179,137723711.15,15.261353571429
"45","2010-11-11",31.5,-2.4163568773234,3142462,100903854.83,11.223078571429
"46","2010-11-12",28.9,-8.2539682539683,2541298,76162716.6,9.0760642857143
"47","2010-11-15",29.65,2.5951557093426,1380998,40362828.72,4.9321357142857
"48","2010-11-16",28.72,-3.1365935919056,1871495,55255621.3,6.6839107142857
"49","2010-11-17",28.03,-2.4025069637883,1065521,30463411.59,3.8054321428571
"50","2010-11-18",28.58,1.9621833749554,909690,25788065.35,3.2488928571429
"51","2010-11-19",29.55,3.3939818054584,1416526,41124926.85,5.0590214285714
"52","2010-11-22",31.06,5.1099830795262,3105815,96295904.57,11.092196428571
"53","2010-11-23",31.6,1.7385705086929,2513467,77349394.04,8.9766678571429
"54","2010-11-24",31.67,0.22151898734177,2596304,81686394.52,9.2725142857143
"55","2010-11-25",30.87,-2.5260498894853,2360927,73555961.62,8.4318821428571
"56","2010-11-26",30.9,0.097181729834783,1481202,45774438.42,5.2900071428571
"57","2010-11-29",31.12,0.71197411003237,1458704,45291128.32,5.2096571428571
"58","2010-11-30",29.63,-4.7879177377892,1856451,55474580.97,6.6301821428571
"59","2010-12-01",28.4,-4.1511981100236,4888958,138919326.33,13.968451428571
"60","2010-12-02",29.2,2.8169014084507,3353017,97352573.57,9.5800485714286
"61","2010-12-03",30.38,4.041095890411,4760434,140756568.53,13.60124
"62","2010-12-06",28.88,-4.9374588545095,2876608,84274595.07,8.21888
"63","2010-12-07",29.07,0.65789473684211,1402874,40360025.56,4.0082114285714
"64","2010-12-08",29.07,0,1518456,44319230.08,4.3384457142857
"65","2010-12-09",28.08,-3.405572755418,1720985,48899784.77,4.9171
