"","Date","Close","ChgPer","Vol","Amt","Hsl"
"1","1996-07-26",15.18,216.25,23833628,369901553,65.297610958904
"2","1996-07-29",14.5,-4.4795783926219,4774527,68104597,13.080895890411
"3","1996-07-30",13.9,-4.1379310344828,2235545,31375259,6.1247808219178
"4","1996-07-31",14.25,2.5179856115108,1899989,26766875,5.2054493150685
"5","1996-08-01",13.89,-2.5263157894737,859500,12006875,2.3547945205479
"6","1996-08-02",13.2,-4.9676025917927,1171528,15745314,3.2096657534247
"7","1996-08-05",12.7,-3.7878787878788,1822988,23097446,4.9944876712329
"8","1996-08-06",12.83,1.0236220472441,1182423,15007664,3.2395150684932
"9","1996-08-07",12.91,0.62353858144973,2129420,28080198,5.8340273972603
"10","1996-08-08",13.2,2.2463206816421,1568768,20531613,4.2979945205479
"11","1996-08-09",13,-1.5151515151515,921315,12131042,2.5241506849315
"12","1996-08-12",13.8,6.1538461538462,3026723,41967586,8.2923917808219
"13","1996-08-13",13.63,-1.231884057971,896500,12267116,2.4561643835616
"14","1996-08-14",13.4,-1.6874541452678,1110820,15128473,3.0433424657534
"15","1996-08-15",13,-2.9850746268657,901850,11892502,2.4708219178082
"16","1996-08-16",13.08,0.61538461538462,946200,12336772,2.5923287671233
"17","1996-08-19",13.09,0.076452599388378,501200,6597133,1.3731506849315
"18","1996-08-20",12.7,-2.9793735676089,366660,4750362,1.0045479452055
"19","1996-08-21",13,2.3622047244095,502221,6477162,1.3759479452055
"20","1996-08-22",12.68,-2.4615384615385,333420,4288225,0.91347945205479
"21","1996-08-23",12.1,-4.5741324921136,770500,9481017,2.1109589041096
"22","1996-08-26",10.8,-10.743801652893,1440500,16374883,3.9465753424658
"23","1996-08-27",10.55,-2.3148148148148,893760,9389646,2.4486575342466
"24","1996-08-28",11.14,5.5924170616114,2347400,25946840,6.4312328767123
"25","1996-08-30",10.69,-4.0394973070018,1311050,13898968,3.5919178082192
"26","1996-09-02",10.45,-2.245088868101,1048586,11003036,2.8728383561644
"27","1996-09-03",10.71,2.488038277512,1440133,15268229,3.9455698630137
"28","1996-09-04",10.88,1.5873015873016,1555918,16943620,4.2627890410959
"29","1996-09-05",11.3,3.8602941176471,3893100,45442768,10.66602739726
"30","1996-09-06",10.89,-3.6283185840708,1013650,11315729,2.7771232876712
"31","1996-09-09",10.59,-2.7548209366391,465100,4976780,1.2742465753425
"32","1996-09-10",10,-5.5712936732767,637210,6532443,1.7457808219178
"33","1996-09-11",10.1,1,367400,3676125,1.0065753424658
"34","1996-09-12",9.74,-3.5643564356436,637500,6223514,1.7465753424658
"35","1996-09-13",10.18,4.517453798768,647035,6228194,1.772698630137
"36","1996-09-16",9.8,-3.7328094302554,353300,3460710,0.96794520547945
"37","1996-09-17",9.61,-1.9387755102041,389515,3750679,1.0671643835616
"38","1996-09-18",9.52,-0.93652445369407,498415,4800368,1.3655205479452
"39","1996-09-19",9.55,0.31512605042018,327080,3097469,0.8961095890411
"40","1996-09-20",10.55,10.471204188482,2287352,23225958,6.2667178082192
"41","1996-09-23",10.99,4.1706161137441,2583999,27820939,7.0794493150685
"42","1996-09-24",10.66,-3.0027297543221,1296000,14231416,3.5506849315068
"43","1996-09-25",10.5,-1.5009380863039,775460,8130332,2.1245479452055
"44","1996-09-26",10.45,-0.47619047619048,1635685,17319838,4.4813287671233
"45","1996-09-27",8.57,-0.92485549132948,583760,5019143,1.3327853881279
"46","1996-10-03",8.3,-3.1505250875146,709980,5998439,1.6209589041096
"47","1996-10-04",8.22,-0.96385542168675,716440,5945741,1.6357077625571
"48","1996-10-07",8.34,1.4598540145985,535001,4481334,1.2214634703196
"49","1996-10-08",8.62,3.357314148681,1164500,10033104,2.6586757990868
"50","1996-10-09",8.46,-1.8561484918793,1471900,12515133,3.360502283105
"51","1996-10-10",8.7,2.8368794326241,1284428,11051766,2.9324840182648
"52","1996-10-11",8.81,1.264367816092,2042204,18170197,4.6625662100457
"53","1996-10-14",9.01,2.2701475595914,1834500,16457285,4.1883561643836
"54","1996-10-15",9.26,2.7746947835738,2366373,21849797,5.4026780821918
"55","1996-10-16",9.53,2.9157667386609,5826427,57181476,13.302344748858
"56","1996-10-17",9.7,1.7838405036726,3010790,28935284,6.8739497716895
"57","1996-10-18",9.36,-3.5051546391753,2380423,22566254,5.4347557077626
"58","1996-10-21",9.16,-2.1367521367521,1166650,10649439,2.6635844748858
"59","1996-10-22",8.9,-2.8384279475983,918560,8207116,2.0971689497717
"60","1996-10-23",9.17,3.0337078651685,1294840,11747632,2.9562557077626
"61","1996-10-24",9.27,1.0905125408942,2067866,19173787,4.7211552511416
"62","1996-10-25",9.71,4.7464940668824,4509485,43120376,10.295627853881
"63","1996-10-28",10.13,4.3254376930999,4463498,45088419,10.190634703196
"64","1996-10-29",9.88,-2.4679170779862,2982640,30037820,6.8096803652968
"65","1996-10-30",9.1,-7.8947368421053,2005363,18897260,4.5784543378995
"66","1996-10-31",9.33,2.5274725274725,1264061,11715330,2.8859840182648
"67","1996-11-01",8.94,-4.1800643086817,1258111,11278927,2.872399543379
