"","Date","Close","ChgPer","Vol","Amt","Hsl"
"1","2010-12-31",34.66,2.5443786982249,16823732,588384468.31,60.084757142857
"2","2011-01-04",34.85,0.54818234275824,6592125,228151625.46,23.543303571429
"3","2011-01-05",34.43,-1.2051649928264,5411371,187502683.48,19.326325
"4","2011-01-06",34.72,0.84228870171362,4536816,158488324.65,16.202914285714
"5","2011-01-07",33.83,-2.5633640552995,4191210,142482770.2,14.968607142857
"6","2011-01-10",34.02,0.56163168785103,2410273,81735306.33,8.6081178571429
"7","2011-01-11",32.9,-3.2921810699589,2262612,75144542.02,8.0807571428571
"8","2011-01-12",33.19,0.88145896656535,1289898,42513121.43,4.6067785714286
"9","2011-01-13",32.79,-1.2051822838204,1175605,38642692.23,4.1985892857143
"10","2011-01-14",31.46,-4.0561146691064,1629768,52112473.07,5.8206
"11","2011-01-17",30.3,-3.6872218690401,1465637,44794700.01,5.2344178571429
"12","2011-01-18",30.26,-0.13201320132013,725146,21848379.04,2.5898071428571
"13","2011-01-19",30.78,1.7184401850628,963003,29433809.05,3.4392964285714
"14","2011-01-20",29.6,-3.8336582196231,1267685,38052914.63,4.5274464285714
"15","2011-01-21",29.97,1.25,1121336,33591348.73,4.0047714285714
"16","2011-01-24",29.9,-0.23356690023357,1053893,31636495.51,3.7639035714286
"17","2011-01-25",31.11,4.0468227424749,3032399,93977587.14,10.829996428571
"18","2011-01-26",31.14,0.096432015429126,1634953,50598761.67,5.8391178571429
"19","2011-01-27",31.28,0.44958253050739,1452958,45297190.62,5.1891357142857
"20","2011-01-28",31.35,0.22378516624041,1213769,37853231.65,4.3348892857143
"21","2011-01-31",31.53,0.57416267942584,1375876,42965023.58,4.9138428571429
"22","2011-02-01",31.2,-1.04662226451,846776,26488852.58,3.0242
"23","2011-02-09",30.78,-1.3461538461538,729836,22568587.56,2.6065571428571
"24","2011-02-10",31.71,3.0214424951267,1286402,40281370.34,4.5942928571429
"25","2011-02-11",32.1,1.2298959318827,1423507,45732259.96,5.0839535714286
"26","2011-02-14",32.35,0.77881619937695,1471438,47380052.61,5.2551357142857
"27","2011-02-15",32.12,-0.71097372488409,1327050,42852590.46,4.7394642857143
"28","2011-02-16",32.56,1.3698630136986,1281238,41501384.85,4.57585
"29","2011-02-17",32.3,-0.79852579852581,1206508,39014185.69,4.3089571428571
"30","2011-02-18",31.99,-0.95975232198142,933129,29914950.83,3.3326035714286
"31","2011-02-21",32.48,1.5317286652079,1050829,33985291.27,3.7529607142857
"32","2011-02-22",31.67,-2.493842364532,1214826,38821217.9,4.3386642857143
"33","2011-02-23",31.83,0.50520997789705,622440,19795189.61,2.223
"34","2011-02-24",31.89,0.18850141376061,559177,17814024.16,1.9970607142857
"35","2011-02-25",31.82,-0.2195045468799,548831,17445933.89,1.9601107142857
"36","2011-02-28",32.24,1.3199245757385,710517,22844572.45,2.5375607142857
"37","2011-03-01",32.05,-0.58933002481391,1031227,33181652.81,3.6829535714286
"38","2011-03-02",31.66,-1.2168486739469,856218,27099351.98,3.0579214285714
"39","2011-03-03",31.2,-1.452937460518,706465,22235612.83,2.5230892857143
"40","2011-03-04",31.62,1.3461538461539,425078,13340369.65,1.5181357142857
"41","2011-03-07",31.64,0.063251106894369,609991,19296096.53,2.1785392857143
"42","2011-03-08",32.12,1.5170670037927,808294,25811531.47,2.8867642857143
"43","2011-03-09",32.09,-0.093399750933979,480484,15387302.04,1.7160142857143
"44","2011-03-10",32.14,0.15581177937051,843040,27177940.51,3.0108571428571
"45","2011-03-11",32.19,0.15556938394523,876654,28299223.67,3.1309071428571
"46","2011-03-14",32.42,0.71450761105935,822263,26489835.28,2.9366535714286
"47","2011-03-15",32.3,-0.37014188772364,1095921,35311115.73,3.9140035714286
"48","2011-03-16",32.35,0.15479876160992,587408,18950597.86,2.0978857142857
"49","2011-03-17",32.14,-0.64914992272025,906822,29277281.48,3.23865
"50","2011-03-18",32.98,2.61356565028,2324402,76482928.87,8.3014357142857
"51","2011-03-21",33.22,0.72771376591874,2051287,68403161.7,7.326025
"52","2011-03-22",33.11,-0.33112582781457,1407371,46297465.05,5.026325
"53","2011-03-23",33.73,1.8725460585926,1934349,64836652.41,6.9083892857143
"54","2011-03-24",33.72,-0.029647198339751,1837513,62037679.57,6.5625464285714
"55","2011-03-25",33.84,0.35587188612101,3390425,115700558.3,12.108660714286
"56","2011-03-28",33.6,-0.70921985815603,1719399,58064067.11,6.1407107142857
"57","2011-03-29",32.7,-2.6785714285714,1300596,42874367.87,4.6449857142857
"58","2011-03-30",32.82,0.36697247706421,690569,22739155.75,2.4663178571429
"59","2011-03-31",32.5,-0.97501523461304,1330882,43502941.27,3.80252
"60","2011-04-01",32.82,0.98461538461539,913639,29925133.74,2.6103971428571
"61","2011-04-06",32.32,-1.5234613040829,948906,30843409.62,2.71116
"62","2011-04-07",32.56,0.74257425742575,512729,16661684.76,1.46494
"63","2011-04-08",33.25,2.1191646191646,779177,25673649.34,2.22622
