"","Date","Close","ChgPer","Vol","Amt","Hsl"
"1","2016-02-05",23.62,44.024390243902,131738,3103772,0.263476
"2","2016-02-15",25.98,9.991532599492,84637,2198869,0.169274
"3","2016-02-16",28.58,10.007698229407,28317,809300,0.056634
"4","2016-02-17",31.44,10.00699790063,60638,1906459,0.121276
"5","2016-02-18",34.58,9.9872773536896,237905,8226755,0.47581
"6","2016-02-19",38.04,10.005783689994,683330,25993873,1.36666
"7","2016-02-22",41.84,9.9894847528917,388890,16271158,0.77778
"8","2016-02-23",46.02,9.9904397705545,774113,35624680,1.548226
"9","2016-02-24",50.62,9.9956540634507,30745291,1523747079,61.490582
"10","2016-02-25",55.68,9.9960489924931,31687806,1705220620,63.375612
"11","2016-02-26",50.11,-10.003591954023,16573873,840518763,33.147746
"12","2016-02-29",45.1,-9.9980043903412,1350800,60921080,2.7016
"13","2016-03-01",42.21,-6.4079822616408,22084918,916116506,44.169836
"14","2016-03-02",44.28,4.9040511727079,18471528,800347643,36.943056
"15","2016-03-03",41.31,-6.7073170731707,18224315,788756272,36.44863
"16","2016-03-04",37.58,-9.0292907286371,13948818,540583598,27.897636
"17","2016-03-07",38.84,3.3528472591804,9511167,373701385,19.022334
"18","2016-03-08",38.28,-1.4418125643666,9037531,337734967,18.075062
"19","2016-03-09",38.19,-0.23510971786835,9770367,374523105,19.540734
"20","2016-03-10",38.1,-0.23566378633149,8850683,342670896,17.701366
"21","2016-03-11",37.41,-1.8110236220473,6537975,244228101,13.07595
"22","2016-03-14",41.15,9.9973269179364,6867565,274323642,13.73513
"23","2016-03-15",39.4,-4.2527339003645,10301727,415245928,20.603454
"24","2016-03-16",38.59,-2.0558375634518,7571441,300537662,15.142882
"25","2016-03-17",39.94,3.4983156258098,10393579,410171136,20.787158
"26","2016-03-18",42.19,5.6334501752629,12885007,538940937,25.770014
"27","2016-03-21",43.22,2.4413368096705,11998015,526361151,23.99603
"28","2016-03-22",41.61,-3.7251272559,8803633,370048590,17.607266
"29","2016-03-23",42.1,1.1776015380918,7668694,321467815,15.337388
"30","2016-03-24",40.9,-2.8503562945368,8013734,328932439,16.027468
"31","2016-03-25",39.35,-3.7897310513447,7553764,299670782,15.107528
"32","2016-03-28",38.86,-1.2452350698856,5230245,206886740,10.46049
"33","2016-03-29",37.8,-2.7277406073083,4688906,178165443,9.377812
"34","2016-03-30",39.45,4.3650793650794,6018739,233272063,12.037478
"35","2016-03-31",40,1.3941698352345,7211284,286569411,14.422568
"36","2016-04-01",38.93,-2.675,4910200,191646899,9.8204
"37","2016-04-05",39.75,2.1063447212946,6150293,239848247,12.300586
"38","2016-04-06",38.99,-1.9119496855346,4543553,177795393,9.087106
"39","2016-04-07",38.43,-1.4362657091562,4739202,185156417,9.478404
"40","2016-04-08",37.92,-1.3270882123341,4202688,157735965,8.405376
"41","2016-04-11",39.24,3.4810126582278,4748187,184727864,9.496374
"42","2016-04-12",40.22,2.4974515800204,9128359,368132579,18.256718
"43","2016-04-13",40.63,1.0193933366484,7539036,302824177,15.078072
"44","2016-04-14",43.5,7.0637460004922,12851178,541971117,25.702356
"45","2016-04-15",41.9,-3.6781609195402,9454027,398868839,18.908054
"46","2016-04-18",39.84,-4.9164677804296,5342865,215032847,10.68573
"47","2016-04-19",40.26,1.0542168674699,4337629,174377956,8.675258
"48","2016-04-20",37.35,-7.2280178837556,7505701,286314753,15.011402
"49","2016-04-21",36.29,-2.8380187416332,5051713,187026342,10.103426
"50","2016-04-22",37.29,2.7555800496004,3372339,123515917,6.744678
"51","2016-04-25",38.47,3.1643872351837,5918774,223306020,11.837548
"52","2016-04-26",38.31,-0.41590850012996,3138265,119713636,6.27653
"53","2016-04-27",37.32,-2.5841816758027,3082246,116402145,6.164492
"54","2016-04-28",36.91,-1.0986066452304,3324819,121744394,6.649638
"55","2016-04-29",36.42,-1.3275535085343,2508399,91287629,5.016798
"56","2016-05-03",37.49,2.9379461834157,3916872,144909600,7.833744
"57","2016-05-04",37.5,0.026673779674575,3354236,125527286,6.708472
"58","2016-05-05",37.36,-0.37333333333333,3449994,128160080,6.899988
"59","2016-05-06",36.71,-1.7398286937901,6497313,244282097,12.994626
"60","2016-05-09",33.37,-9.0983383274312,4914878,168687510,9.829756
"61","2016-05-10",34.04,2.0077914294276,3577213,120457957,7.154426
"62","2016-05-11",33.77,0.088915234143453,3970532,136312279,7.941064
"63","2016-05-12",34.68,2.6946994373704,4675900,159739177,9.3518
"64","2016-05-13",33.97,-2.0472895040369,3030839,103552705,6.061678
