"","Date","Close","ChgPer","Vol","Amt","Hsl"
"1","2012-01-13",35.12,17.066666666667,5800368,213559758.76,82.980944206009
"2","2012-01-16",31.61,-9.9943052391799,2695021,86848191.01,38.555379113019
"3","2012-01-17",34.1,7.8772540335337,1974059,65524176.92,28.241187410587
"4","2012-01-18",31.12,-8.7390029325513,1794378,58486242.87,25.670643776824
"5","2012-01-19",32.16,3.3419023136247,1097166,34701878.92,15.696223175966
"6","2012-01-20",33.88,5.3482587064677,1317703,44736910.12,18.851258941345
"7","2012-01-30",37.27,10.005903187721,1560944,56435271.31,22.331101573677
"8","2012-01-31",37.25,-0.053662463107065,2240735,85278838.33,32.056294706724
"9","2012-02-01",39.08,4.9127516778523,1851679,71433307.25,26.490400572246
"10","2012-02-02",39.05,-0.076765609007168,1088045,42087875.51,15.56573676681
"11","2012-02-03",38.95,-0.25608194622278,1345665,52834676.49,19.251287553648
"12","2012-02-06",40.56,4.1335044929397,1425689,57680126.41,20.396123032904
"13","2012-02-07",39.57,-2.4408284023669,1334271,52740291.32,19.088283261803
"14","2012-02-08",40.6,2.602982057114,864485,34363573.04,12.367453505007
"15","2012-02-09",40.23,-0.91133004926109,942865,38103703.53,13.488769670959
"16","2012-02-10",40.28,0.1242853591847,1051858,42965281.56,15.048040057225
"17","2012-02-13",40.8,1.2909632571996,995057,40003990.76,14.235436337625
"18","2012-02-14",43,5.3921568627451,1343163,56178442.18,19.215493562232
"19","2012-02-15",43.07,0.16279069767442,806506,34431996.69,11.53799713877
"20","2012-02-16",41.9,-2.7165080102159,1124681,47629810.72,16.089856938484
"21","2012-02-17",41.9,NA,NA,NA,NA
"22","2012-02-20",39.91,-4.7494033412888,1844480,74744397.82,26.387410586552
"23","2012-02-21",39.99,0.20045101478328,1389016,54813809.49,19.871473533619
"24","2012-02-22",40.78,1.9754938734684,1080682,43663072.48,15.460400572246
"25","2012-02-23",41.3,1.2751348700343,1262976,52584207.44,18.068326180258
"26","2012-02-24",41.27,-0.072639225181584,905972,37086490.63,12.960972818312
"27","2012-02-27",41.61,0.82384298521928,1031760,43305643.21,14.760515021459
"28","2012-02-28",40.41,-2.8839221341024,891324,36155994.31,12.751416309013
"29","2012-02-29",39.69,-1.7817371937639,686116,27205659.93,9.8156795422031
"30","2012-03-01",39.82,0.32753842277652,393991,15710310.38,5.6364949928469
"31","2012-03-02",40.96,2.8628829733802,624507,25219832.84,8.9342918454936
"32","2012-03-05",41.9,2.294921875,823776,34099757,11.785064377682
"33","2012-03-06",41.18,-1.7183770883055,509642,20977705.12,7.2910157367668
"34","2012-03-07",44.3,7.5764934434191,1527360,65885828.4,21.850643776824
"35","2012-03-08",44.72,0.94808126410836,847892,37307702.5,12.130071530758
"36","2012-03-09",44.38,-0.7602862254025,1160018,52174290.27,16.59539341917
"37","2012-03-12",44.5,0.27039206849932,631397,27977813.16,9.032861230329
"38","2012-03-13",45.45,2.1348314606742,759660,34411611.29,10.867811158798
"39","2012-03-14",41.6,-8.4708470847085,1457891,63736689.43,20.856809728183
"40","2012-03-15",42.08,1.1538461538461,740703,31285977.24,10.59660944206
"41","2012-03-16",42.98,2.138783269962,603402,25727387.13,8.6323605150215
"42","2012-03-19",43.34,0.8375988832015,546681,23392880.06,7.8209012875536
"43","2012-03-20",42.81,-1.2228887863406,495469,21693101.08,7.0882546494993
"44","2012-03-21",40.99,-4.2513431441252,907506,37119686.63,12.982918454936
"45","2012-03-22",40.8,-0.46352768968042,316066,12825354.92,4.5216881258941
"46","2012-03-23",40.42,-0.9313725490196,392167,15867426.69,5.6104005722461
"47","2012-03-26",39.38,-2.5729836714498,372730,14715334.92,5.3323319027182
"48","2012-03-27",39.88,1.2696800406298,286452,11374528.74,4.098025751073
"49","2012-03-28",37.68,-5.5165496489468,679065,25637124.76,9.7148068669528
"50","2012-03-29",38.7,2.7070063694268,1354797,53871819.75,19.381931330472
"51","2012-03-30",37.45,-3.2299741602067,762604,28664574.52,10.909928469242
"52","2012-04-05",38.46,2.6969292389853,542446,20553573.78,7.7603147353362
"53","2012-04-06",38.19,-0.70202808112325,414883,15921662.85,5.9353791130186
"54","2012-04-09",38.2,0.026184865147958,413486,15966309.18,5.9153934191702
"55","2012-04-10",37.9,-0.78534031413614,563735,20869598.39,8.064878397711
"56","2012-04-11",37.4,-1.3192612137203,291651,10850516.53,4.1724034334764
"57","2012-04-12",38.19,2.1122994652406,382010,14509608.56,5.4650929899857
"58","2012-04-13",38.7,1.3354281225452,793777,30488600.67,9.1554440599769
"59","2012-04-16",37.84,-2.2222222222222,337088,12818686.53,3.8879815455594
"60","2012-04-17",37.66,-0.4756871035941,307551,11537791.58,3.5473010380623
"61","2012-04-18",38.02,0.95592140201807,657822,24696960.94,7.5873356401384
"62","2012-04-19",38.2,0.47343503419253,999781,37744453.77,11.531499423299
"63","2012-04-20",38.35,0.39267015706806,721193,27530022.94,8.3182583621684
